datetime,air_temperature,running_status,sonic_status,operation_mode,location_status,location,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,rotation_speed_duo,rotation_pressure_duo,G_force_z,G_force_x,G_force_y,date_time,sonic_frequency,torque,torque_duo,penetration_speed
03:12.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,170.7,56.175,42.975,5.575,0.8,0.9,0.056,0.375,25.74,1.34,4140.23,36.66,0,0,0.383405,0.399293,0.382787,03:12.5,69.00383333333333,881.9474999999999,0,13.043478260866971
03:12.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,171.025,55.375,43.275,5.6,0.8,0.9,0.069,0.375,25.75,1.35,4140.23,36.66,0,0,0.383405,0.399293,0.382787,03:12.5,69.00383333333333,869.3874999999999,0,7.228915662651732
03:12.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,171.25,55.075,43.375,5.625,0.7,0.9,0.069,0.375,25.76,1.36,4150.99,43.98,0,0,0.383405,0.399293,0.382787,03:12.6,69.18316666666666,864.6775,0,7.894736842106497
03:12.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,172,54,43.575,5.6,0.7,0.9,0.069,0.375,25.77,1.37,4150.99,43.98,0,0,0.383405,0.399293,0.382787,03:12.7,69.18316666666666,847.8,0,4.838709677418392
03:12.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,172.3,53.8,43.05,5.625,0.7,0.7,0.069,0.375,25.78,1.38,4150.99,43.98,0,0,0.383405,0.399293,0.382787,03:12.8,69.18316666666666,844.66,0,7.692307692308895
03:12.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,172.4,53.425,43.225,5.6,0.7,0.7,0.069,0.375,25.79,1.39,4150.99,43.98,0,0,0.383405,0.399293,0.382787,03:12.9,69.18316666666666,838.7724999999999,0,7.594936708859248
03:13.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,172.75,52.675,43.525,5.6,0.7,0.7,0.069,0.375,25.8,1.4,4150.99,43.98,0,0,0.383405,0.399293,0.382787,03:13.0,69.18316666666666,826.9975,0,5.084745762712659
03:13.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,173.125,52.45,43.15,5.6,0.7,0.7,0.069,0.375,25.81,1.41,4159.77,36.65,0,0,0.383405,0.399293,0.382787,03:13.1,69.32950000000001,823.465,0,7.594936708859248
03:13.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,174.3,50.625,44.275,5.575,0.7,0.7,0.069,0.375,25.82,1.42,4159.77,36.65,0,0,0.383405,0.399293,0.382787,03:13.2,69.32950000000001,794.8125,0,5.084745762712659
03:13.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,174.6,49.875,44.65,5.6,0.7,0.7,0.069,0.375,25.83,1.43,4159.77,36.65,0,0,0.383405,0.399293,0.382787,03:13.3,69.32950000000001,783.0374999999999,0,7.058823529410359
03:13.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,175,49.275,45.525,5.575,0.7,0.7,0.088,0.375,25.84,1.44,4159.77,36.65,0,0,0.383405,0.399293,0.382787,03:13.4,69.32950000000001,773.6175,0,7.792207792209011
03:13.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,175.075,48.4,46.175,5.625,1.4,0.7,0.088,0.375,25.85,1.45,4159.77,36.65,0,0,0.383405,0.399293,0.382787,03:13.5,69.32950000000001,759.88,0,5.660377358491451
03:13.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,175.525,47.575,45.9,5.575,1.4,0.7,0.088,0.375,25.86,1.46,4159.77,36.65,0,0,0.383405,0.399293,0.382787,03:13.6,69.32950000000001,746.9275,0,7.594936708859248
03:13.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,175.85,46.275,45.45,5.625,1.4,0.7,0.088,0.375,25.87,1.47,4198.55,36.65,0,0,0.383405,0.399293,0.382787,03:13.7,69.97583333333334,726.5174999999999,0,6.3829787234052535
03:13.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,176.55,45.45,45,5.575,1.4,0.7,0.088,0.375,25.88,1.48,4198.55,36.65,0,0,0.383405,0.399293,0.382787,03:13.8,69.97583333333334,713.565,0,5.999999999998806
03:13.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,176.975,45.225,45.65,5.6,1.4,0.7,0.088,0.375,25.89,1.49,4198.55,36.65,0,0,0.383405,0.399293,0.382787,03:13.8,69.97583333333334,710.0325,0,7.594936708861947
03:13.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.225,44.725,45.525,5.6,1.4,0.7,0.088,0.375,25.9,1.5,4198.55,36.65,0,0,0.383405,0.399293,0.382787,03:13.9,69.97583333333334,702.1825,0,6.7415730337065245
03:14.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.45,43.725,45.825,5.575,1.4,0.7,0.088,0.375,25.91,1.51,4198.55,36.65,0,0,0.383405,0.399293,0.382787,03:14.0,69.97583333333334,686.4825,0,7.594936708861947
03:14.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.525,43.45,46.55,5.575,1.4,0.7,0.088,0.375,25.92,1.52,4193.28,36.75,0,0,0.383405,0.399293,0.382787,03:14.1,69.88799999999999,682.165,0,6.593406593407624
03:14.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.775,42.8,46.5,5.575,-0.5,0.7,0.125,0.375,25.93,1.53,4193.28,36.75,0,0,0.383405,0.399293,0.382787,03:14.2,69.88799999999999,671.9599999999999,0,4.999999999999005
03:14.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.9,42.725,46.45,5.6,-0.5,0.7,0.125,0.375,25.94,1.54,4193.28,36.75,0,0,0.383405,0.399293,0.382787,03:14.3,69.88799999999999,670.7825,0,7.692307692308895
03:14.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.925,42.7,46.6,5.575,-0.5,0.7,0.125,0.375,25.95,1.55,4193.28,36.75,0,0,0.383405,0.399293,0.382787,03:14.3,69.88799999999999,670.39,0,14.999999999997016
03:14.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.875,42.8,47.25,5.6,-0.5,1.1,0.125,0.375,25.96,1.56,4193.28,36.75,0,0,0.383405,0.399293,0.382787,03:14.4,69.88799999999999,671.9599999999999,0,5.128205128
03:14.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.65,43.125,46.825,5.55,-0.5,1.1,0.125,0.375,25.97,1.57,4193.28,36.75,0,0,0.383405,0.399293,0.382787,03:14.6,69.88799999999999,677.0625,0,5.5045871559622075
03:14.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.65,43.225,47.025,5.575,-0.5,1.1,0.125,0.375,25.98,1.58,4229.01,36.89,0,0,0.383405,0.399293,0.382787,03:14.6,70.4835,678.6324999999999,0,8.219178082193066
03:14.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.825,43.8,47.2,5.575,-0.5,1.1,0.125,0.375,25.99,1.59,4229.01,36.89,0,0,0.383405,0.399293,0.382787,03:14.7,70.4835,687.66,0,4.999999999999005
03:14.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,178.05,43.725,46.525,5.6,-0.5,1.1,0.125,0.375,26,1.6,4229.01,36.89,0,0,0.383405,0.399293,0.382787,03:14.8,70.4835,686.4825,0,7.894736842106497
03:14.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,178.025,43.75,46.6,5.6,-0.5,1.1,0.125,0.375,26.01,1.61,4229.01,36.89,0,0,0.383405,0.399293,0.382787,03:14.9,70.4835,686.875,0,6.741573033708919
03:15.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,177.2,43.925,46.15,5.6,0.4,1.1,0.138,0.375,26.02,1.62,4229.01,36.89,0,0,0.383405,0.399293,0.382787,03:15.0,70.4835,689.6225,0,5.084745762710853
03:15.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,176.1,43.875,46.15,5.625,0.4,1.1,0.138,0.375,26.03,1.63,4206.55,36.63,0,0,0.383405,0.399293,0.382787,03:15.1,70.10916666666667,688.8375,0,15.38461538461779
03:15.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,173.075,43.875,45.875,5.6,0.4,1.1,0.138,0.375,26.04,1.64,4206.55,36.63,0,0,0.383405,0.399293,0.382787,03:15.2,70.10916666666667,688.8375,0,6.451612903224523
03:15.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,169.775,44,45.875,5.575,0.4,-0.5,0.138,0.375,26.05,1.65,4206.55,36.63,0,0,0.383405,0.399293,0.382787,03:15.2,70.10916666666667,690.8,0,7.594936708861947
03:15.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,166.85,44.875,44.8,5.625,0.4,-0.5,0.138,0.375,26.06,1.66,4206.55,36.63,0,0,0.385452,0.401866,0.38787,03:15.4,70.10916666666667,704.5375,0,4.838709677418392
03:15.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,165.2,44.9,44.525,5.6,0.4,-0.5,0.138,0.375,26.07,1.67,4206.55,36.63,0,0,0.385452,0.401866,0.38787,03:15.4,70.10916666666667,704.93,0,7.407407407408565
03:15.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,158.675,44.65,46.2,5.6,0.4,-0.5,0.138,0.375,26.08,1.68,4159.24,36.39,0,0,0.385452,0.401866,0.38787,03:15.6,69.32066666666667,701.005,0,4.195804195803361
03:15.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,156.8,44.6,45.475,5.65,0.4,-0.5,0.138,0.375,26.09,1.69,4159.24,36.39,0,0,0.385452,0.401866,0.38787,03:15.7,69.32066666666667,700.22,0,7.228915662651732
03:15.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,153.95,44.75,45.175,5.65,0.4,-0.5,0.15,0.375,26.1,1.7,4159.24,36.39,0,0,0.385452,0.401866,0.38787,03:15.8,69.32066666666667,702.5749999999999,0,7.594936708861947
03:15.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,151.9,44.9,45.4,5.625,0.5,-0.5,0.15,0.375,26.11,1.71,4159.24,36.39,0,0,0.385452,0.401866,0.38787,03:15.8,69.32066666666667,704.93,0,7.692307692306162
03:15.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,150.975,45.625,45.3,5.65,0.5,-0.5,0.15,0.375,26.12,1.72,4159.24,36.39,0,0,0.385452,0.401866,0.38787,03:15.9,69.32066666666667,716.3125,0,7.594936708861947
03:16.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,149.475,46.55,44.525,5.625,0.5,0.6,0.15,0.375,26.13,1.73,4159.24,36.39,0,0,0.385452,0.401866,0.38787,03:16.0,69.32066666666667,730.8349999999999,0,5.084745762710853
03:16.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,148.85,46.875,44.45,5.65,0.5,0.6,0.15,0.375,26.14,1.74,4239.11,44.05,0,0,0.385452,0.401866,0.38787,03:16.1,70.65183333333333,735.9375,0,15.38461538461779
03:16.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,147.8,47.95,44.25,5.65,0.5,0.6,0.15,0.375,26.15,1.75,4239.11,44.05,0,0,0.385452,0.401866,0.38787,03:16.2,70.65183333333333,752.815,0,5.042016806721686
03:16.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,146.9,48.675,44.1,5.65,0.5,0.6,0.15,0.375,26.16,1.76,4239.11,44.05,0,0,0.385452,0.401866,0.38787,03:16.3,70.65183333333333,764.1974999999999,0,5.000000000000782
03:16.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,146.6,49.325,44.175,5.65,0.5,0.6,0.15,0.375,26.17,1.77,4239.11,44.05,0,0,0.385452,0.401866,0.38787,03:16.4,70.65183333333333,774.4025,0,7.692307692308895
03:16.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,145.7,50.15,43.975,5.65,0.5,0.6,0.15,0.375,26.18,1.78,4239.11,44.05,0,0,0.385452,0.401866,0.38787,03:16.5,70.65183333333333,787.3549999999999,0,5.084745762710853
03:16.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,145.7,50.5,44.3,5.65,0.5,0.6,0.156,0.375,26.19,1.79,4239.11,44.05,0,0,0.385452,0.401866,0.38787,03:16.5,70.65183333333333,792.8499999999999,0,15.38461538461779
03:16.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,145.275,50.75,44.35,5.675,1.4,0.6,0.156,0.375,26.2,1.8,4194.85,44,0,0,0.385452,0.401866,0.38787,03:16.7,69.91416666666667,796.775,0,5.084745762710853
03:16.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,145.05,51.625,43.675,5.7,1.4,0,0.156,0.375,26.21,1.81,4194.85,44,0,0,0.385452,0.401866,0.38787,03:16.8,69.91416666666667,810.5124999999999,0,3.9473684210532487
03:16.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,144.925,52.375,41.775,5.675,1.4,0,0.156,0.375,26.22,1.82,4194.85,44,0,0,0.385452,0.401866,0.38787,03:16.9,69.91416666666667,822.2874999999999,0,12.76595744680597
03:17.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,143.55,56.275,39.25,5.725,1.4,0,0.156,0.375,26.23,1.83,4194.85,44,0,0,0.385452,0.401866,0.38787,03:17.0,69.91416666666667,883.5174999999999,0,4.580152671756441
03:17.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,142.85,57.475,37.85,5.725,1.4,0,0.156,0.375,26.24,1.84,4197.37,44.02,0,0,0.385452,0.401866,0.38787,03:17.1,69.95616666666666,902.3575,0,4.838709677418392
03:17.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,140.525,60.375,34,5.8,1.4,0,0.156,0.375,26.25,1.85,4197.37,44.02,0,0,0.385452,0.401866,0.38787,03:17.2,69.95616666666666,947.8874999999999,0,6.741573033708919
03:17.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,139.225,61.05,32.85,5.85,1.4,0,0.156,0.375,26.26,1.86,4197.37,44.02,0,0,0.385452,0.401866,0.38787,03:17.3,69.95616666666666,958.4849999999999,0,6.818181818182884
03:17.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,138.05,62.575,32.4,5.975,0.4,0,0.144,0.375,26.27,1.87,4197.37,44.02,0,0,0.385452,0.401866,0.38787,03:17.4,69.95616666666666,982.4275,0,4.761904761903814
03:17.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,136.15,65.575,31.525,6.275,0.4,0,0.144,0.375,26.28,1.88,4167.33,36.64,0,0,0.385452,0.401866,0.38787,03:17.6,69.4555,1029.5275,0,3.8461538461544476
03:17.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.425,66.85,31.1,6.525,0.4,0.6,0.144,0.375,26.29,1.89,4167.33,36.64,0,0,0.385452,0.401866,0.38787,03:17.6,69.4555,1049.5449999999998,0,7.692307692306162
03:17.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,134.225,69.5,29.4,6.875,0.4,0.6,0.144,0.375,26.3,1.9,4167.33,36.64,0,0,0.385452,0.401866,0.38787,03:17.8,69.4555,1091.1499999999999,0,5.084745762712659
03:17.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.175,74.825,27.475,7.75,0.4,0.6,0.144,0.375,26.31,1.91,4167.33,36.64,0,0,0.385452,0.401866,0.38787,03:17.9,69.4555,1174.7525,0,3.8216560509546538
03:18.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,129.45,81.375,25.75,8.6,0.4,0.6,0.144,0.375,26.32,1.92,4167.33,36.64,0,0,0.385452,0.401866,0.38787,03:18.0,69.4555,1277.5874999999999,0,5.084745762712659
03:18.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,126.725,88.225,23,10.1,0.6,0.6,0.131,0.375,26.33,1.93,4189.02,36.7,0,0,0.385452,0.401866,0.38787,03:18.2,69.81700000000001,1385.1325,0,3.7735849056596265
03:18.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,123.625,98.225,17.775,12.55,0.6,0.6,0.131,7.594,26.34,1.94,4189.02,36.7,0,0,0.385452,0.401866,0.38787,03:18.4,69.81700000000001,1542.1325,0,2.469135802469522
03:18.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,120.225,105.05,15.825,13.45,0.6,0.6,0.131,7.594,26.35,1.95,4144.49,36.45,0,0,0.385452,0.401866,0.38787,03:18.7,69.07483333333333,1649.2849999999999,0,2.7649769585257777
03:18.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,119.025,109.375,14.325,13.875,0.6,0.6,0.131,7.594,26.36,1.96,4144.49,36.45,0,0,0.385452,0.401866,0.38787,03:18.9,69.07483333333333,1717.1875,0,2.5423728813554267
03:19.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,118.675,109.65,13.225,14.075,0.8,0.6,0.112,26.644,26.37,1.97,4198.22,36.73,0,0,0.385452,0.401866,0.38787,03:19.3,69.97033333333334,1721.505,0,1.5151515151517518
03:19.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,129.425,109.5,13.525,14.05,0.8,0.6,0.112,26.644,26.38,1.98,4223.39,36.78,0,0,0.385452,0.401866,0.38787,03:19.6,70.38983333333334,1719.1499999999999,0,2.181818181817748
03:19.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.1,102.825,14.85,13.975,0.4,0.6,0.088,26.644,26.39,1.99,4223.39,36.78,0,0,0.385452,0.401866,0.38787,03:19.8,70.38983333333334,1614.3525,0,2.500000000000391
03:20.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,139.75,97.625,15.2,13.9,0.4,0.6,0.088,14.531,26.4,2,4199.8,29.47,0,0,0.385452,0.401866,0.38787,03:20.1,69.99666666666667,1532.7124999999999,0,2.173913043477828
03:20.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,141.75,94.5,15.45,13.85,0.4,0.6,0.088,14.531,26.41,2.01,4199.8,29.47,0,0,0.385452,0.401866,0.38787,03:20.3,69.99666666666667,1483.6499999999999,0,2.985074626866138
03:20.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,143.65,93.325,15.6,13.85,0.4,0.6,0.088,14.531,26.42,2.02,4199.8,29.47,0,0,0.508515,0.440049,0.385651,03:20.5,69.99666666666667,1465.2024999999999,0,3.1413612565449935
03:20.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,145.275,90.825,16.3,13.8,0.7,0.6,0.075,14.531,26.43,2.03,4273.35,36.89,0,0,0.508515,0.440049,0.385651,03:20.7,71.22250000000001,1425.9524999999999,0,2.6905829596407203
03:20.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,146.775,89.55,17.175,13.65,0.7,0.8,0.075,18.863,26.44,2.04,4273.35,36.89,0,0,0.508515,0.440049,0.385651,03:20.9,71.22250000000001,1405.935,0,2.439024390244284
03:21.1,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,147.05,88.875,17.7,13.6,0.7,0.8,0.075,18.863,26.45,2.05,4282.81,36.83,0,0,0.508515,0.440049,0.385651,03:21.1,71.38016666666667,1395.3374999999999,0,3.7735849056596265
03:21.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,147.425,89.675,17.25,13.65,0.7,0.8,0.075,18.863,26.46,2.06,4282.81,36.83,0,0,0.508515,0.440049,0.385651,03:21.3,71.38016666666667,1407.8974999999998,0,3.045685279188293
03:21.5,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,146.675,92.025,16.625,13.775,0.4,0.8,0.069,18.863,26.47,2.07,4282.81,36.83,0,0,0.508515,0.440049,0.385651,03:21.5,71.38016666666667,1444.7925,0,2.5316455696197497
03:21.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,144.975,95.2,15.025,13.9,0.4,0.8,0.069,25.444,26.48,2.08,4435.06,37.36,0,0,0.508515,0.440049,0.385651,03:21.8,73.91766666666668,1494.6399999999999,0,2.4489795918371176
03:22.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,143.775,96.525,14.15,14,0.4,0.8,0.069,25.444,26.49,2.09,4435.06,37.36,0,0,0.508515,0.440049,0.385651,03:22.0,73.91766666666668,1515.4425,0,2.521008403360843
03:22.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,142.675,98.9,13.875,14.025,0.4,0.8,0.062,20.006,26.5,2.1,4329.86,36.72,0,0,0.508515,0.440049,0.385651,03:22.4,72.16433333333333,1552.73,0,1.7241379310347524
03:22.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,141.775,98.9,14.075,14.025,0.4,0.7,0.062,20.006,26.51,2.11,4393.48,36.68,0,0,0.508515,0.440049,0.385651,03:22.6,73.22466666666666,1552.73,0,2.5423728813563296
03:22.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,141.775,100.225,13.25,14.125,0.4,0.7,0.062,20.006,26.52,2.12,4393.48,36.68,0,0,0.508515,0.440049,0.385651,03:22.9,73.22466666666666,1573.5324999999998,0,2.173913043477828
03:23.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,139.85,103.65,12.625,14.15,0.3,0.7,0.05,7.875,26.53,2.13,4466.62,36.68,0,0,0.508515,0.440049,0.385651,03:23.3,74.44366666666666,1627.305,0,1.4888337468984956
03:23.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,137.7,106.525,12.475,14.175,0.3,0.7,0.05,7.875,26.54,2.14,4425.02,36.59,0,0,0.508515,0.440049,0.385651,03:23.6,73.75033333333334,1672.4425,0,2.006688963210303
03:23.9,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,136,108.5,12.125,14.425,0.1,0.7,0.05,7.875,26.55,2.15,4425.02,36.59,0,0,0.508515,0.440049,0.385651,03:23.9,73.75033333333334,1703.4499999999998,0,1.7241379310347524
03:24.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.4,110.55,12.125,14.7,0.1,0.6,0.05,8.55,26.56,2.16,4445.26,36.63,0,0,0.508515,0.440049,0.385651,03:24.4,74.08766666666666,1735.6349999999998,0,1.3513513513510824
03:24.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,135.25,112.775,11.8,14.875,0.1,0.6,0.044,8.55,26.57,2.17,4408.35,36.59,0,0,0.508515,0.440049,0.385651,03:24.7,73.47250000000001,1770.5675,0,1.6620498614961048
03:25.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.95,116.95,11.375,15.325,0.1,0.7,0.044,9.3,26.58,2.18,4483.12,36.49,0,0,0.508515,0.440049,0.385651,03:25.2,74.71866666666666,1836.115,0,1.3729977116702075
03:25.6,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.875,117.875,11.275,15.45,1,0.8,0.044,12.356,26.59,2.19,4464.06,36.61,0,0,0.519152,0.44909,0.392547,03:25.6,74.40100000000001,1850.6374999999998,0,1.3921113689097304
03:26.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,132.775,118.375,10.975,15.5,0.3,0.8,0.044,12.356,26.6,2.2,4464.98,36.61,0,0,0.519152,0.44909,0.392547,03:26.2,74.41633333333333,1858.4875,0,0.9803921568628984
03:26.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,131.275,120.075,10.675,15.9,0.3,0.7,0.044,11.006,26.61,2.21,4481.03,36.59,0,0,0.519152,0.44909,0.392547,03:26.8,74.68383333333333,1885.1775,0,1.1009174311924415
03:27.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,130.65,121.8,10.575,15.9,0.5,0.7,0.044,16.219,26.62,2.22,4475.56,36.61,0,0,0.519152,0.44909,0.392547,03:27.4,74.59266666666667,1912.2599999999998,0,1.0152284263960978
03:28.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,151.175,114.65,11.4,15.625,0.8,0.7,0.044,27.244,26.63,2.23,4503.27,36.61,0,0,0.519152,0.44909,0.392547,03:28.0,75.0545,1800.005,0,0.931677019
03:28.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,161.35,105,14.2,14.175,0.8,0.7,0.044,27.244,26.64,2.24,4471.13,36.75,0,0,0.519152,0.44909,0.392547,03:28.3,74.51883333333333,1648.5,0,2.150537634408938
03:28.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,166.2,100.35,15.225,13.325,0.8,0.7,0.044,27.244,26.65,2.25,4471.13,36.75,0,0,0.519152,0.44909,0.392547,03:28.4,74.51883333333333,1575.495,0,3.726708075
03:28.7,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,173,94.325,17.975,11.7,0.3,0.7,0.044,27.244,26.66,2.26,4502.66,36.68,0,0,0.519152,0.44909,0.392547,03:28.7,75.04433333333333,1480.9025,0,2.479338842975594
03:28.8,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,176.675,91.325,19.725,10.675,0.3,0.7,0.044,18.281,26.67,2.27,4502.66,36.68,0,0,0.519152,0.44909,0.392547,03:28.8,75.04433333333333,1433.8025,0,3.6809815950925997
03:29.0,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,180.425,88.425,20.75,9.675,0.3,0.7,0.044,18.281,26.68,2.28,4502.66,36.68,0,0,0.519152,0.44909,0.392547,03:29.0,75.04433333333333,1388.2724999999998,0,3.3333333333326705
03:29.2,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,184.925,83.85,22.45,8.8,0.3,0.7,0.044,18.281,26.69,2.29,4509.54,36.68,0,0,0.519152,0.44909,0.392547,03:29.2,75.159,1316.445,0,3.243243243
03:29.3,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,187.475,79.9,22.875,8.3,0.3,0.7,0.044,18.281,26.7,2.3,4509.54,36.68,0,0,0.519152,0.44909,0.392547,03:29.3,75.159,1254.43,0,7.317073170730251
03:29.4,32.8,started,started,Dynamic,no fix,"51.985602,6.051186",8,190.375,77.025,23.725,7.6,1.2,0.7,0.056,18.281,26.71,2.31,4509.54,36.68,0,0,0.519152,0.44909,0.392547,03:29.4,75.159,1209.2925,0,4.444444444445139
