datetime,air_temperature,sonic_status,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs
26:43.0,20.9,1,1,5,221.875,48.525,39.475,10.6,0.7,1.6,0.1,0.375,17.33,2.08,5486.37,43.52,0.414414,0.452257,0.474059,91.4395,761.8425,6.382978723402985,23.94,102.4
26:43.1,20.9,1,1,5,219.25,48.55,39.275,10.8,0.7,1.6,0.1,0.375,17.34,2.09,5579.89,36.17,0.414414,0.452257,0.474059,92.99816666666668,762.2349999999999,7.407407407408565,23.0,94.02
26:43.1,20.9,1,1,5,216.55,48.65,39.1,10.9,0.7,1.6,0.1,0.375,17.35,2.1,5579.89,36.17,0.414414,0.452257,0.474059,92.99816666666668,763.805,7.500000000001172,23.16,91.4
26:43.2,20.9,1,1,5,214.925,48.65,38.975,10.975,0.7,1.6,0.1,0.375,17.36,2.11,5579.89,36.17,0.414414,0.452257,0.474059,92.99816666666668,763.805,15.789473684207383,23.06,89.3
26:43.3,20.9,1,1,5,213.3,48.7,39.0,11.2,0.7,1.6,0.1,0.375,17.37,2.12,5579.89,36.17,0.414414,0.452257,0.474059,92.99816666666668,764.59,6.060606060607007,22.86,86.04
26:43.4,20.9,1,1,5,210.725,48.875,38.875,11.4,0.7,1.6,0.1,0.375,17.38,2.13,5579.89,36.17,0.414414,0.452257,0.474059,92.99816666666668,767.3375,7.317073170730251,22.45,83.56
26:43.5,20.9,1,1,5,208.7,49.05,38.75,11.6,0.7,1.6,0.1,0.375,17.39,2.14,5579.89,36.17,0.414414,0.452257,0.474059,92.99816666666668,770.0849999999999,5.882352941,22.21,86.98
26:43.5,20.9,1,1,5,207.825,49.15,38.75,11.6,0.5,1.6,0.1,0.375,17.4,2.15,5579.89,36.17,0.414414,0.452257,0.474059,92.99816666666668,771.655,15.384615384612324,21.89,84.54
26:43.6,20.9,1,1,5,205.725,49.25,38.375,11.85,0.5,1.6,0.1,0.375,17.41,2.16,5555.21,36.18,0.414414,0.452257,0.474059,92.58683333333332,773.2249999999999,7.500000000001172,21.62,84.86
26:43.6,20.9,1,1,5,204.525,49.475,38.35,11.9,0.5,1.6,0.1,0.375,17.42,2.17,5555.21,36.18,0.414414,0.452257,0.474059,92.58683333333332,776.7574999999999,10.000000000001563,21.37,86.56
26:43.7,20.9,1,1,5,203.35,49.625,38.375,12.175,0.5,1.0,0.1,0.375,17.43,2.18,5555.21,36.18,0.414414,0.452257,0.474059,92.58683333333332,779.1125,7.792207792206242,21.1,88.52
26:43.8,20.9,1,1,5,201.55,50.125,38.35,12.275,0.5,1.0,0.1,15.506,17.44,2.19,5555.21,36.18,0.414414,0.452257,0.474059,92.58683333333332,786.9625,7.500000000001172,20.99,87.8
26:43.9,20.9,1,1,5,201.05,50.25,38.075,12.475,0.5,1.0,0.1,15.506,17.45,2.2,5555.21,36.18,0.414414,0.452257,0.474059,92.58683333333332,788.925,7.228915662649164,20.74,83.06
26:44.0,20.9,1,1,5,200.65,50.575,37.925,12.575,0.5,1.0,0.1,15.506,17.46,2.21,5555.21,36.18,0.414414,0.452257,0.474059,92.58683333333332,794.0275,7.594936708861947,20.63,83.08
26:44.0,20.9,1,1,5,201.175,50.775,37.85,12.725,0.5,1.0,0.1,15.506,17.47,2.22,5555.21,36.18,0.414414,0.452257,0.474059,92.58683333333332,797.1674999999999,7.692307692306162,20.48,84.14
26:44.1,20.9,1,1,5,201.525,51.425,37.85,12.75,0.5,1.0,0.1,15.506,17.48,2.23,5558.81,36.23,0.414414,0.452257,0.474059,92.64683333333332,807.3725,7.500000000001172,20.3,87.3
26:44.2,20.9,1,1,5,202.35,51.725,37.625,12.85,0.5,1.0,0.1,15.506,17.49,2.24,5558.81,36.23,0.414414,0.452257,0.474059,92.64683333333332,812.0825,7.407407407405933,20.15,86.62
26:44.3,20.9,1,1,5,202.775,51.925,37.3,12.925,0.5,1.0,0.1,15.506,17.5,2.25,5558.81,36.23,0.414414,0.452257,0.474059,92.64683333333332,815.2225,7.228915662651732,19.94,84.34
26:44.4,20.9,1,1,5,203.35,52.075,37.375,13.0,1.0,1.0,0.1,15.506,17.51,2.26,5558.81,36.23,0.414414,0.452257,0.474059,92.64683333333332,817.5775,7.142857142858259,19.83,85.28
26:44.4,20.9,1,1,5,203.35,52.075,37.475,13.0,1.0,1.0,0.1,15.506,17.52,2.27,5558.81,36.23,0.414414,0.452257,0.474059,92.64683333333332,817.5775,17.14285714285373,19.74,78.76
26:44.5,20.9,1,1,5,203.525,52.275,37.375,12.975,1.0,1.0,0.1,15.506,17.53,2.28,5558.81,36.23,0.414414,0.452257,0.474059,92.64683333333332,820.7175,7.500000000001172,19.69,75.58
26:44.6,20.9,1,1,5,204.275,52.25,37.0,13.1,1.0,-0.5,0.1,4.369,17.54,2.29,5520.62,36.2,0.414414,0.452257,0.474059,92.01033333333334,820.3249999999999,4.878048780486835,19.64,80.06
26:44.7,20.9,1,1,5,204.5,52.275,37.025,13.05,1.0,-0.5,0.1,4.369,17.55,2.3,5520.62,36.2,0.414414,0.452257,0.474059,92.01033333333334,820.7175,7.692307692308895,19.72,77.3
26:44.8,20.9,1,1,5,204.825,52.25,37.175,13.075,1.0,-0.5,0.1,4.369,17.56,2.31,5520.62,36.2,0.414414,0.452257,0.474059,92.01033333333334,820.3249999999999,7.594936708859248,19.83,77.54
26:44.8,20.9,1,1,5,205.1,52.25,36.65,13.125,1.0,-0.5,0.1,4.369,17.57,2.32,5520.62,36.2,0.414414,0.452257,0.474059,92.01033333333334,820.3249999999999,15.38461538461779,20.06,76.38
26:44.9,20.9,1,1,5,205.425,52.5,36.625,13.125,1.0,-0.5,0.1,4.369,17.58,2.33,5520.62,36.2,0.414414,0.452257,0.474059,92.01033333333334,824.25,6.976744186045124,20.24,77.38
26:45.0,20.9,1,1,5,205.975,52.475,36.85,13.075,1.0,-0.5,0.1,4.369,17.59,2.34,5520.62,36.2,0.414414,0.452257,0.474059,92.01033333333334,823.8575,7.594936708861947,20.27,74.78
26:45.0,20.9,1,1,5,206.275,52.5,36.825,13.1,1.0,-0.5,0.1,4.369,17.6,2.35,5520.62,36.2,0.414414,0.452257,0.474059,92.01033333333334,824.25,7.594936708861947,20.32,75.1
26:45.1,20.9,1,1,5,206.5,52.4,37.1,13.1,0.7,-0.5,0.1,4.369,17.61,2.36,5521.77,36.23,0.414414,0.452257,0.474059,92.0295,822.68,7.692307692306162,20.46,74.7
26:45.2,20.9,1,1,5,206.525,52.325,37.35,13.05,0.7,-0.5,0.1,4.369,17.62,2.37,5521.77,36.23,0.414414,0.452257,0.474059,92.0295,821.5025,15.38461538461779,20.59,73.1
26:45.3,20.9,1,1,5,206.875,52.025,37.575,13.075,0.7,-0.5,0.1,4.369,17.63,2.38,5521.77,36.23,0.414414,0.452257,0.474059,92.0295,816.7924999999999,4.999999999999005,20.62,68.56
26:45.4,20.9,1,1,5,206.925,51.875,37.875,13.025,0.7,-0.5,0.1,3.787,17.64,2.39,5521.77,36.23,0.414414,0.452257,0.474059,92.0295,814.4375,7.594936708861947,20.63,68.16
26:45.4,20.9,1,1,5,207.075,52.025,37.875,13.0,0.7,-0.5,0.1,3.787,17.65,2.4,5521.77,36.23,0.414414,0.452257,0.474059,92.0295,816.7924999999999,15.384615384612324,20.61,68.36
26:45.5,20.9,1,1,5,207.15,52.175,37.775,13.025,0.7,-0.5,0.1,3.787,17.66,2.41,5521.77,36.23,0.414414,0.452257,0.474059,92.0295,819.1474999999999,7.692307692308895,20.51,70.34
26:45.6,20.9,1,1,5,207.2,52.675,37.85,13.025,0.7,-0.5,0.1,3.787,17.67,2.42,5521.77,36.23,0.414414,0.452257,0.474059,92.0295,826.9975,7.594936708861947,20.4,67.22
26:45.6,20.9,1,1,5,207.375,52.825,38.125,13.05,0.7,-0.5,0.1,3.787,17.68,2.43,5588.55,36.63,0.414414,0.452257,0.474059,93.1425,829.3525,7.594936708859248,20.29,66.2
26:45.7,20.9,1,1,5,207.525,53.4,37.675,13.025,0.7,-0.5,0.1,3.787,17.69,2.44,5588.55,36.63,0.414414,0.452257,0.474059,93.1425,838.38,7.692307692308895,20.2,63.4
26:45.8,20.9,1,1,5,207.4,54.025,37.125,13.025,0.7,-0.5,0.1,3.787,17.7,2.45,5588.55,36.63,0.414414,0.452257,0.474059,93.1425,848.1925,5.084745762710853,20.03,65.18
26:45.9,20.9,1,1,5,207.125,54.45,37.125,13.075,0.7,-0.5,0.1,3.787,17.71,2.46,5588.55,36.63,0.414414,0.452257,0.474059,93.1425,854.865,15.789473684212997,19.93,65.78
26:46.0,20.9,1,1,5,206.375,55.025,35.775,13.2,0.3,-0.5,0.112,3.787,17.72,2.47,5588.55,36.63,0.414414,0.452257,0.474059,93.1425,863.8924999999999,6.896551724136559,19.7,69.66
26:46.1,20.9,1,1,5,206.0,56.15,35.05,13.225,0.3,-0.5,0.112,3.787,17.73,2.48,5588.55,36.63,0.414414,0.452257,0.474059,93.1425,881.555,6.741573033708919,19.6,68.32
26:46.2,20.9,1,1,5,204.8,57.95,32.775,13.475,0.3,0.8,0.112,10.088,17.74,2.49,5509.58,43.75,0.414414,0.452257,0.474059,91.82633333333334,909.815,4.761904761903814,19.46,69.46
26:46.3,20.9,1,1,5,203.95,59.05,30.85,13.675,0.3,0.8,0.112,10.088,17.75,2.5,5509.58,43.75,0.414414,0.452257,0.474059,91.82633333333334,927.085,4.255319148936835,19.37,65.74
26:46.4,20.9,1,1,5,203.575,59.45,30.7,13.75,0.3,0.8,0.112,10.088,17.76,2.51,5509.58,43.75,0.414414,0.452257,0.474059,91.82633333333334,933.365,16.666666666669272,19.27,69.12
26:46.4,20.9,1,1,5,203.2,59.875,30.7,13.775,0.3,0.8,0.112,10.088,17.77,2.52,5509.58,43.75,0.414414,0.452257,0.474059,91.82633333333334,940.0375,14.999999999997016,19.08,69.2
26:46.5,20.9,1,1,5,202.325,60.5,30.225,13.8,0.3,0.8,0.112,10.088,17.78,2.53,5509.58,43.75,0.428979,0.458997,0.470513,91.82633333333334,949.85,4.878048780488568,19.0,66.64
26:46.6,20.9,1,1,5,202.125,60.75,30.075,13.875,0.3,0.8,0.112,10.088,17.79,2.54,5518.84,44.01,0.428979,0.458997,0.470513,91.98066666666666,953.775,7.692307692306162,18.92,68.6
26:46.7,20.9,1,1,5,201.7,60.775,29.775,13.825,0.3,0.8,0.112,10.088,17.8,2.55,5518.84,44.01,0.428979,0.458997,0.470513,91.98066666666666,954.1675,7.142857142858259,18.84,69.44
26:46.8,20.9,1,1,5,201.5,61.0,29.125,13.9,0.6,0.8,0.1,10.088,17.81,2.56,5518.84,44.01,0.428979,0.458997,0.470513,91.98066666666666,957.7,7.692307692306162,14.99,110.88
26:46.8,20.9,1,1,5,201.075,61.325,28.625,14.0,0.6,0.8,0.1,10.088,17.82,2.57,5518.84,44.01,0.428979,0.458997,0.470513,91.98066666666666,962.8025,6.976744186047603,18.32,72.62
26:47.0,20.9,1,1,5,200.75,61.775,28.375,14.0,0.6,0.9,0.1,3.656,17.83,2.58,5518.84,44.01,0.428979,0.458997,0.470513,91.98066666666666,969.8675,5.454545455,18.42,69.5
26:47.0,20.9,1,1,5,200.325,62.025,28.325,14.025,0.6,0.9,0.1,3.656,17.84,2.59,5518.84,44.01,0.428979,0.458997,0.470513,91.98066666666666,973.7925,6.976744186047603,18.42,67.56
26:47.1,20.9,1,1,5,200.125,62.425,28.025,14.0,0.6,0.9,0.1,3.656,17.85,2.6,5526.33,36.64,0.428979,0.458997,0.470513,92.1055,980.0725,8.333333333334636,18.39,68.02
26:47.2,20.9,1,1,5,199.925,62.75,27.7,14.025,0.6,0.9,0.1,3.656,17.86,2.61,5526.33,36.64,0.428979,0.458997,0.470513,92.1055,985.175,5.128205128204107,18.35,68.58
26:47.3,20.9,1,1,5,199.95,62.925,27.675,14.0,0.6,0.9,0.1,3.656,17.87,2.62,5526.33,36.64,0.428979,0.458997,0.470513,92.1055,987.9225,7.500000000001172,18.3,68.46
26:47.4,20.9,1,1,5,199.875,63.45,27.125,14.05,0.6,0.9,0.1,3.656,17.88,2.63,5526.33,36.64,0.428979,0.458997,0.470513,92.1055,996.165,6.896551724136559,18.21,69.0
26:47.5,20.9,1,1,5,199.55,63.95,26.7,14.025,0.4,0.9,0.1,3.656,17.89,2.64,5526.33,36.64,0.428979,0.458997,0.470513,92.1055,1004.015,4.761904761905506,18.19,68.76
26:47.7,20.9,1,1,5,199.05,64.625,26.1,14.075,0.4,0.9,0.1,3.656,17.9,2.65,5584.37,36.68,0.428979,0.458997,0.470513,93.07283333333334,1014.6125,3.8216560509546538,18.19,69.52
26:47.7,20.9,1,1,5,199.075,64.625,25.975,14.1,0.4,0.9,0.1,3.656,17.91,2.66,5584.37,36.68,0.428979,0.458997,0.470513,93.07283333333334,1014.6125,12.244897959185588,18.22,69.62
26:47.9,20.9,1,1,5,198.875,64.5,25.575,14.125,0.4,0.9,0.1,0.825,17.93,2.68,5584.37,36.68,0.428979,0.458997,0.470513,93.07283333333334,1012.65,5.9405940594058135,18.52,68.8
26:48.0,20.9,1,1,5,198.625,64.9,25.525,14.1,0.4,0.9,0.1,0.825,17.94,2.69,5584.37,36.68,0.428979,0.458997,0.470513,93.07283333333334,1018.93,7.692307692308895,18.62,69.2
26:48.1,20.9,1,1,5,198.5,65.125,25.625,14.125,0.4,0.9,0.1,0.825,17.95,2.7,5510.18,36.53,0.428979,0.458997,0.470513,91.83633333333334,1022.4625,5.042016806721686,18.64,69.86
26:48.2,20.9,1,1,5,198.225,65.35,25.525,14.1,0.4,0.9,0.1,0.825,17.96,2.71,5510.18,36.53,0.428979,0.458997,0.470513,91.83633333333334,1025.995,5.084745762712659,18.7,71.2
26:48.3,20.9,1,1,5,198.2,65.325,25.175,14.15,0.5,0.9,0.1,0.825,17.97,2.72,5510.18,36.53,0.428979,0.458997,0.470513,91.83633333333334,1025.6025,7.692307692306162,18.8,70.56
26:48.4,20.9,1,1,5,198.225,65.125,25.6,14.125,0.5,0.9,0.1,0.825,17.98,2.73,5510.18,36.53,0.428979,0.458997,0.470513,91.83633333333334,1022.4625,5.000000000000782,18.78,69.92
26:48.5,20.9,1,1,5,198.325,65.175,25.7,14.125,0.5,0.2,0.1,3.037,17.99,2.74,5510.18,36.53,0.428979,0.458997,0.470513,91.83633333333334,1023.2475,5.999999999998806,18.78,70.06
26:48.6,20.9,1,1,5,198.35,65.6,25.5,14.175,0.5,0.2,0.1,3.037,18.0,2.75,5593.07,36.75,0.428979,0.458997,0.470513,93.21783333333332,1029.9199999999998,7.894736842106497,18.83,68.36
26:48.7,20.9,1,1,5,198.425,65.65,25.25,14.125,0.5,0.2,0.1,3.037,18.01,2.76,5593.07,36.75,0.428979,0.458997,0.470513,93.21783333333332,1030.7050000000002,4.580152671756441,18.85,70.1
26:48.8,20.9,1,1,5,198.4,65.925,25.275,14.1,0.5,0.2,0.1,3.037,18.02,2.77,5593.07,36.75,0.428979,0.458997,0.470513,93.21783333333332,1035.0224999999998,7.594936708859248,18.87,72.14
26:48.9,20.9,1,1,5,198.5,65.9,25.525,14.1,0.5,0.2,0.1,3.037,18.03,2.78,5593.07,36.75,0.428979,0.458997,0.470513,93.21783333333332,1034.63,5.042016806723478,18.96,68.5
26:49.0,20.9,1,1,5,198.475,65.875,25.525,14.075,0.5,0.2,0.1,3.037,18.04,2.79,5593.07,36.75,0.428979,0.458997,0.470513,93.21783333333332,1034.2375,7.692307692306162,19.0,70.9
26:49.1,20.9,1,1,5,198.325,65.9,25.775,14.075,0.7,0.2,0.1,3.037,18.05,2.8,5594.73,36.89,0.428979,0.458997,0.470513,93.2455,1034.63,4.958677685951188,19.05,71.44
26:49.2,20.9,1,1,5,198.55,65.925,25.75,14.1,0.7,0.2,0.1,3.037,18.06,2.81,5594.73,36.89,0.428979,0.458997,0.470513,93.2455,1035.0224999999998,6.7415730337065245,19.12,69.86
26:49.3,20.9,1,1,5,198.8,65.825,25.875,14.075,0.7,0.4,0.1,3.037,18.07,2.82,5594.73,36.89,0.428979,0.458997,0.470513,93.2455,1033.4525,7.500000000001172,19.15,70.36
26:49.5,20.9,1,1,5,199.175,65.45,26.05,14.075,0.7,0.4,0.1,0.375,18.08,2.83,5594.73,36.89,0.428979,0.458997,0.470513,93.2455,1027.565,4.026845637583092,19.16,72.3
26:49.5,20.9,1,1,5,199.05,65.35,26.1,14.075,0.7,0.4,0.1,0.375,18.09,2.84,5594.73,36.89,0.428979,0.458997,0.470513,93.2455,1025.995,7.228915662651732,19.13,74.14
26:49.6,20.9,1,1,5,199.175,65.05,26.1,14.125,0.7,0.4,0.1,0.375,18.1,2.85,5603.21,36.69,0.428979,0.458997,0.470513,93.38683333333331,1021.285,7.500000000001172,19.19,72.54
26:49.7,20.9,1,1,5,199.4,64.775,26.375,14.075,0.7,0.4,0.1,0.375,18.11,2.86,5603.21,36.69,0.428979,0.458997,0.470513,93.38683333333331,1016.9675,6.818181818180462,19.26,72.42
26:49.8,20.9,1,1,5,199.725,64.525,26.4,14.1,0.7,0.4,0.1,0.375,18.12,2.87,5603.21,36.69,0.428979,0.458997,0.470513,93.38683333333331,1013.0425,5.000000000000782,19.35,73.98
26:49.9,20.9,1,1,5,199.9,64.25,26.475,14.075,0.6,0.4,0.1,0.375,18.13,2.88,5603.21,36.69,0.428979,0.458997,0.470513,93.38683333333331,1008.725,7.692307692306162,19.48,74.94
26:50.0,20.9,1,1,5,199.925,64.05,26.7,14.1,0.6,0.4,0.1,0.375,18.14,2.89,5603.21,36.69,0.428979,0.458997,0.470513,93.38683333333331,1005.585,7.228915662651732,19.59,71.82
26:50.1,20.9,1,1,5,200.05,63.75,26.925,14.075,0.6,0.5,0.1,0.375,18.15,2.9,5609.86,44.01,0.428979,0.458997,0.470513,93.49766666666666,1000.875,5.128205128204107,19.8,70.94
26:50.2,20.9,1,1,5,200.175,63.8,26.725,14.025,0.6,0.5,0.1,0.375,18.16,2.91,5609.86,44.01,0.428979,0.458997,0.470513,93.49766666666666,1001.66,7.594936708861947,19.98,67.08
26:50.3,20.9,1,1,5,200.2,63.75,26.7,14.075,0.6,0.5,0.1,0.375,18.17,2.92,5609.86,44.01,0.428979,0.458997,0.470513,93.49766666666666,1000.875,7.692307692308895,20.08,69.5
26:50.4,20.9,1,1,5,200.175,63.775,27.6,14.025,0.6,0.5,0.1,0.375,18.18,2.93,5609.86,44.01,0.428979,0.458997,0.470513,93.49766666666666,1001.2675,4.958677685949427,20.18,69.52
26:50.5,20.9,1,1,5,200.325,63.775,27.625,14.025,0.6,0.5,0.1,0.375,18.19,2.94,5609.86,44.01,0.428979,0.458997,0.470513,93.49766666666666,1001.2675,7.594936708861947,20.15,69.0
26:50.5,20.9,1,1,5,200.5,63.675,27.525,13.975,0.6,0.5,0.1,0.375,18.2,2.95,5609.86,44.01,0.428979,0.458997,0.470513,93.49766666666666,999.6975,7.692307692306162,20.27,70.54
26:50.7,20.9,1,1,5,200.225,63.95,26.75,14.0,0.9,0.5,0.1,0.375,18.21,2.96,5591.67,43.98,0.428979,0.458997,0.470513,93.1945,1004.015,3.4682080924860914,20.4,70.38
26:50.8,20.9,1,1,5,200.5,64.075,21.05,14.05,0.9,0.5,0.1,0.375,18.22,2.97,5591.67,43.98,0.428979,0.458997,0.470513,93.1945,1005.9775,4.999999999999005,20.58,74.46
26:51.0,20.9,1,1,5,203.625,59.925,15.225,14.475,0.9,0.6,0.1,0.375,18.23,2.98,5591.67,43.98,0.428979,0.458997,0.470513,93.1945,940.8225,4.1379310344834055,20.78,72.8
26:51.2,20.9,1,1,5,206.5,55.825,14.625,14.45,0.9,0.6,0.1,0.375,18.24,2.99,5631.96,36.76,0.428979,0.458997,0.470513,93.866,876.4525,2.631578947367897,20.99,69.92
26:51.4,20.9,1,1,5,205.775,54.825,13.9,14.425,0.9,0.6,0.1,0.375,18.25,3.0,5631.96,36.76,0.428979,0.458997,0.470513,93.866,860.7525,2.7397260273976887,21.11,73.68
44:46.5,25.6,0,1,6,27.025,12.25,38.8,5.975,0.6,0.6,0.075,6.225,18.26,-0.04,0.0,0.0,0.414676,0.431244,0.450363,0.0,192.325,0.0005581,21.17,74.08
44:46.5,25.6,0,1,6,27.025,12.25,38.2,6.025,0.6,0.6,0.075,6.225,18.27,-0.03,0.0,0.0,0.414676,0.431244,0.450363,0.0,192.325,15.384615384612324,21.2,76.54
44:46.6,25.6,0,1,6,27.025,17.775,38.2,6.05,0.6,0.6,0.075,6.225,18.28,-0.02,0.0,0.0,0.414676,0.431244,0.450363,0.0,279.06749999999994,15.000000000002345,20.86,77.02
44:46.6,25.6,0,1,6,27.025,21.775,37.9,6.05,0.6,0.6,0.075,6.225,18.29,-0.01,0.0,0.0,0.414676,0.431244,0.450363,0.0,341.86749999999995,15.384615384612324,22.11,76.0
44:46.7,25.6,0,1,6,27.0,27.15,38.15,6.175,0.6,0.6,0.075,6.225,18.31,0.01,0.0,0.0,0.414676,0.431244,0.450363,0.0,426.255,29.99999999999936,22.52,74.84
44:46.7,25.6,0,1,6,27.0,27.15,38.375,6.3,0.6,0.6,0.075,6.225,18.32,0.02,0.0,0.0,0.414676,0.431244,0.450363,0.0,426.255,15.38461538461779,22.77,76.52
44:46.7,25.6,0,1,6,27.0,30.525,38.375,6.425,0.8,0.6,0.075,6.225,18.33,0.03,0.0,0.0,0.414676,0.431244,0.450363,0.0,479.2425,15.384615384612324,22.91,74.74
44:46.8,25.6,0,1,6,27.025,35.975,41.0,6.45,0.8,0.6,0.075,6.225,18.35,0.05,0.0,0.0,0.414676,0.431244,0.450363,0.0,564.8075,15.189873417723891,23.05,76.0
44:47.2,25.6,0,1,6,26.975,50.75,36.725,6.5,0.8,0.6,0.075,18.544,18.36,0.06,0.0,14.67,0.414676,0.431244,0.450363,0.0,796.775,1.530612244897655,23.07,77.22
44:47.5,25.6,0,1,6,27.0,49.2,36.25,6.45,0.8,0.6,0.075,18.544,18.37,0.07,0.0,14.67,0.414676,0.431244,0.450363,0.0,772.44,2.479338842975594,23.11,77.6
44:49.2,25.6,1,1,6,27.775,15.675,40.625,5.175,0.6,0.3,0.075,23.156,18.38,0.08,54.11,22.02,0.383527,0.420344,0.412961,0.9018333333333334,246.0975,0.3428571428570746,23.08,77.72
44:51.2,25.6,1,1,6,95.45,45.55,47.975,5.45,0.5,0.7,0.075,18.45,18.39,0.09,512.09,37.01,0.383527,0.420344,0.412961,8.534833333333333,715.1349999999999,0.3061224489796397,22.95,79.66
44:51.4,25.6,1,1,6,82.375,45.625,48.825,5.375,0.5,0.7,0.075,17.625,18.4,0.1,512.09,37.01,0.383527,0.420344,0.412961,8.534833333333333,716.3125,2.5316455696197497,22.86,82.42
44:51.7,25.6,1,1,6,92.9,44.925,48.3,5.375,0.7,0.7,0.075,17.625,18.41,0.11,986.39,44.3,0.383527,0.420344,0.412961,16.439833333333333,705.3224999999999,2.3437500000003664,22.77,81.48
44:52.0,25.6,1,1,6,95.775,44.85,48.425,5.375,0.7,0.7,0.075,17.625,18.42,0.12,986.39,44.3,0.383527,0.420344,0.412961,16.439833333333333,704.145,2.013422818792261,22.79,83.32
44:52.2,25.6,1,1,6,90.125,41.9,48.15,5.375,0.7,0.7,0.075,15.919,18.43,0.13,1540.17,51.67,0.383527,0.420344,0.412961,25.669500000000003,657.8299999999999,2.5423728813554267,22.78,83.72
44:52.4,25.6,1,1,6,107.125,41.525,48.9,5.35,0.5,0.7,0.075,15.919,18.44,0.14,1540.17,51.67,0.383527,0.420344,0.412961,25.669500000000003,651.9425,2.500000000000391,22.68,86.5
44:52.8,25.6,1,1,6,110.05,40.225,47.65,5.375,0.5,0.6,0.075,15.919,18.45,0.15,2144.82,51.69,0.383527,0.420344,0.412961,35.747,631.5325,1.857585139318516,22.61,89.04
44:53.0,25.6,1,1,6,103.6,40.15,46.025,5.375,0.5,0.6,0.075,8.719,18.46,0.16,2144.82,51.69,0.383527,0.420344,0.412961,35.747,630.3549999999999,3.030303030303504,22.5,85.66
44:53.0,25.6,1,1,6,100.5,40.7,46.85,5.4,0.5,0.6,0.075,8.719,18.47,0.17,2144.82,51.69,0.383527,0.420344,0.412961,35.747,638.99,6.896551724136559,22.3,90.4
44:53.2,25.6,1,1,6,99.475,40.95,47.2,5.375,0.6,0.6,0.075,8.719,18.48,0.18,2808.19,59.33,0.383527,0.420344,0.412961,46.80316666666667,642.915,4.580152671756441,22.14,92.92
44:53.3,25.6,1,1,6,100.325,41.125,46.85,5.375,0.6,0.6,0.075,8.719,18.49,0.19,2808.19,59.33,0.383527,0.420344,0.412961,46.80316666666667,645.6625,3.508771929823863,21.9,92.72
44:53.5,25.6,1,1,6,100.85,40.8,46.075,5.425,0.6,0.6,0.081,8.719,18.5,0.2,2808.19,59.33,0.383527,0.420344,0.412961,46.80316666666667,640.56,4.347826086957201,21.94,87.84
44:53.6,25.6,1,1,6,101.875,41.275,45.1,5.425,0.6,0.6,0.081,6.544,18.51,0.21,3425.44,51.39,0.383527,0.420344,0.412961,57.09066666666667,648.0174999999999,5.042016806723478,22.04,83.94
44:53.8,25.6,1,1,6,125.425,41.65,45.075,5.425,0.6,0.6,0.081,6.544,18.52,0.22,3425.44,51.39,0.383527,0.420344,0.412961,57.09066666666667,653.905,2.816901408450144,22.04,83.88
44:53.9,25.6,1,1,6,130.5,41.4,45.425,5.45,0.6,0.6,0.081,6.544,18.53,0.23,3425.44,51.39,0.383527,0.420344,0.412961,57.09066666666667,649.9799999999999,15.38461538461779,22.08,83.52
44:54.0,25.6,1,1,6,135.775,40.85,47.1,5.45,0.6,0.6,0.081,6.544,18.54,0.24,3425.44,51.39,0.400752,0.432159,0.417868,57.09066666666667,641.345,4.999999999999005,22.11,80.86
44:54.1,25.6,1,1,6,133.725,39.925,48.475,5.475,0.6,0.6,0.081,6.544,18.55,0.25,3736.21,51.36,0.400752,0.432159,0.417868,62.27016666666667,626.8224999999999,5.042016806723478,22.0,79.44
44:54.2,25.6,1,1,6,131.725,39.725,48.15,5.5,0.6,0.7,0.081,6.544,18.56,0.26,3736.21,51.36,0.400752,0.432159,0.417868,62.27016666666667,623.6825,7.692307692306162,21.79,77.04
44:54.3,25.6,1,1,6,128.0,39.65,47.625,5.5,0.6,0.7,0.075,6.544,18.57,0.27,3736.21,51.36,0.400752,0.432159,0.417868,62.27016666666667,622.505,7.228915662651732,21.72,80.96
44:54.4,25.6,1,1,6,127.425,39.375,46.525,5.5,0.6,0.7,0.075,6.544,18.58,0.28,3736.21,51.36,0.400752,0.432159,0.417868,62.27016666666667,618.1875,4.918032786884267,21.69,81.1
44:54.5,25.6,1,1,6,131.175,39.5,47.65,5.475,0.6,0.7,0.075,11.662,18.59,0.29,3736.21,51.36,0.400752,0.432159,0.417868,62.27016666666667,620.15,6.741573033708919,21.75,75.34
44:54.5,25.6,1,1,6,133.85,39.55,48.425,5.5,0.6,0.7,0.075,11.662,18.6,0.3,3736.21,51.36,0.400752,0.432159,0.417868,62.27016666666667,620.935,13.953488372095206,21.82,76.56
44:54.6,25.6,1,1,6,138.625,39.225,48.375,5.475,0.6,0.7,0.075,11.662,18.61,0.31,4030.3,51.42,0.400752,0.432159,0.417868,67.17166666666667,615.8325,5.172413793102419,21.94,76.16
44:54.7,25.6,1,1,6,142.3,39.175,48.8,5.5,0.9,0.7,0.075,11.662,18.62,0.32,4030.3,51.42,0.400752,0.432159,0.417868,67.17166666666667,615.0474999999999,6.315789473685197,22.19,72.24
