datetime,air_temperature,sonic_status,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs,fs_sqrt,air_temperature_outlier,number_of_rods_outlier,sonic_pressure_outlier,rotation_pressure_outlier,pullup_pressure_outlier,pulldown_pressure_outlier,inclination_x_outlier,inclination_y_outlier,flushing_pressure_outlier,flushing_debit_outlier,depth_raw_outlier,sonic_speed_outlier,rotation_speed_outlier,G_force_z_outlier,G_force_x_outlier,G_force_y_outlier,sonic_frequency_outlier,torque_outlier,penetration_speed_outlier,qc_outlier,fs_outlier,fs_sqrt_outlier,pull_diff,torque_per_rotation,g_total,energy_input,mechanical_stress,torque_to_penetration
35:23.9,18.2,1,1,1,170.45,67.6,28.475,5.375,0.0,0.4,0.006,0.319,0.58,0.58,8563.98,51.25,11.2759,6.5755,4.10992,142.733,1061.32,2.912621359223304,2.13,88.54,9.409569596958194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.1,20.708682522757414,13.684829683499903,1459730.3909999998,71745.23199999999,364.38640822733277
35:24.1,18.2,1,1,1,169.8,66.725,28.4,5.4,1.1,0.4,0.006,0.319,0.59,0.59,8563.98,51.25,11.2759,6.5755,4.10992,142.733,1047.5824999999998,2.5862068965517264,2.14,87.82,9.371232576347682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.0,20.440633747499824,13.684829683499903,1454163.804,69899.94231249997,405.06507670816984
35:24.4,18.1,1,1,1,169.55,65.575,28.725,5.4,1.1,0.1,0.006,0.319,0.6,0.6,8571.93,51.19,11.2759,6.5755,4.10992,142.8655,1029.5275,2.105263157894739,2.22,89.66,9.468896451012652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.325000000000003,20.11188669443472,13.684829683499903,1453370.7315000002,67511.2658125,489.0253302129676
35:24.6,18.2,1,1,1,169.85,65.1,29.2,5.4,1.1,0.1,0.006,0.319,0.61,0.61,8571.93,51.19,11.2759,6.5755,4.10992,142.8655,1022.0699999999998,3.030303030303033,2.56,89.64,9.4678403028357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.799999999999997,19.966203946743427,13.684829683499903,1455942.3105,66536.75699999998,337.28298869661336
35:24.8,18.2,1,1,1,168.65,64.925,28.65,5.4,1.1,0.1,0.006,0.319,0.62,0.62,8551.01,51.22,11.2759,6.5755,4.10992,142.51683333333332,1019.3225,2.5531914893617045,2.92,86.42,9.29623579735368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.25,19.900868412712448,13.684829683499903,1442127.8365,66179.5133125,399.23448946649125
35:25.0,18.2,1,1,1,169.85,64.675,27.725,5.375,-0.4,0.1,0.006,0.319,0.63,0.63,8551.01,51.22,11.2759,6.5755,4.10992,142.51683333333332,1015.3975,2.5210084033613467,3.36,85.1,9.22496612459905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,22.35,19.824238191639243,13.684829683499903,1452389.0485,65670.8333125,402.77418189957416
35:25.3,18.2,1,1,1,168.85,65.125,28.925,5.4,-0.4,1.5,0.006,0.319,0.64,0.64,8581.04,44.18,11.2759,6.5755,4.10992,143.01733333333334,1022.4625,2.5423728813559348,3.76,84.76,9.206519429187123,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.525,23.143107217222564,13.684829683499903,1448908.604,66587.8703125,402.16842514708566
35:25.5,18.2,1,1,1,167.45,65.675,28.8,5.4,-0.4,1.5,0.006,0.319,0.65,0.65,8581.04,44.18,11.2759,6.5755,4.10992,143.01733333333334,1031.0975,2.9556650246305445,4.0,82.4,9.077444574328174,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.4,23.33855764285746,13.684829683499903,1436895.148,67717.3283125,348.85453613754834
35:25.8,18.2,1,1,1,169.775,66.175,28.85,5.4,-0.3,1.5,0.019,0.319,0.66,0.66,8547.35,43.81,11.2759,6.5755,4.10992,142.45583333333337,1038.9475,1.9108280254777088,4.0,78.56,8.863407922464136,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.450000000000003,23.714847666860358,13.684829683499903,1451126.3462500002,68752.3508125,543.7155737888493
35:26.0,18.2,1,1,1,169.575,66.475,29.0,5.4,-0.3,-0.6,0.019,0.319,0.67,0.67,8547.35,43.81,11.2759,6.5755,4.10992,142.45583333333337,1043.6574999999998,3.8216560509554176,4.02,75.94,8.714355971613736,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.6,23.822357365387866,13.684829683499903,1449416.87625,69377.13231249998,273.0903077080358
35:26.2,18.2,1,1,1,168.55,66.65,28.975,5.4,-0.3,-0.6,0.019,0.319,0.68,0.68,8599.09,43.81,11.2759,6.5755,4.10992,143.31816666666666,1046.405,2.531645569620256,4.05,79.22,8.900561780022652,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.575000000000003,23.885071356195585,13.684829683499903,1449376.6195,69742.89325000001,413.3298117347239
35:26.4,18.2,1,1,1,168.825,67.225,28.95,5.4,-0.3,-0.6,0.019,0.319,0.69,0.69,8599.09,44.0,11.2759,6.5755,4.10992,143.31816666666666,1055.4325,3.061224489795887,4.45,83.3,9.126883367283709,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.549999999999997,23.987101727565868,13.684829683499903,1451741.36925,70951.44981249998,344.77450404033215
35:26.7,18.2,1,1,1,168.4,68.0,29.3,5.4,0.0,-0.4,0.006,0.319,0.7,0.7,8599.09,44.0,11.2759,6.5755,4.10992,143.31816666666666,1067.6,2.1660649819494604,4.6,82.0,9.055385138137416,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.9,24.263635812190095,13.684829683499903,1448086.756,72596.79999999999,492.87510578932563
35:26.9,18.2,1,1,1,167.925,69.1,29.225,5.4,0.0,-0.4,0.006,0.319,0.71,0.71,8541.05,44.02,11.2759,6.5755,4.10992,142.35083333333333,1084.87,2.7777777777777803,4.61,85.84,9.264987857520376,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.825000000000003,24.64493356099651,13.684829683499903,1434255.82125,74964.51699999999,390.5530594008982
35:27.1,18.2,1,1,1,168.375,70.05,29.625,5.4,0.0,-0.4,0.006,0.319,0.72,0.72,8541.05,44.02,11.2759,6.5755,4.10992,142.35083333333333,1099.785,2.643171806167403,4.51,84.7,9.20326029187483,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.225,24.98375681545305,13.684829683499903,1438099.29375,77039.93925,416.08516758111125
35:27.4,18.2,1,1,1,168.225,71.525,30.1,5.4,1.2,-0.4,0.019,0.319,0.73,0.73,8454.17,51.13,11.2759,6.5755,4.10992,140.90283333333335,1122.9425,2.325581395348839,4.26,86.9,9.322016949137137,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.700000000000003,21.962497125709035,13.684829683499903,1422202.74825,80318.4623125,482.8650673680207
35:27.5,18.2,1,1,1,168.425,72.4,30.4,5.4,1.2,-1.3,0.019,0.3,0.74,0.74,8454.17,51.13,11.2759,6.5755,4.10992,140.90283333333335,1136.68,3.5087719298245643,4.13,91.02,9.54044024141444,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,25.0,22.23117500036818,13.684829683499903,1423893.5822500002,82295.63200000001,323.95370767319304
35:27.7,18.2,1,1,1,168.675,73.225,30.55,5.4,1.2,-1.3,0.019,0.3,0.75,0.75,8581.01,51.15,11.2759,6.5755,4.10992,143.01683333333332,1149.6325,3.061224489795921,4.24,89.78,9.475230867899738,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,25.15,22.475708260494464,13.684829683499903,1447401.8617500002,84181.8398125,375.54649398814496
35:28.0,18.2,1,1,1,168.25,73.7,30.65,5.425,1.2,-1.3,0.019,0.3,0.76,0.76,8581.01,51.15,11.2578,6.38281,4.10992,143.01683333333332,1157.09,2.1739130434782625,4.2,86.78,9.315578350268972,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,25.224999999999998,22.621504934085927,13.578282908471895,1443754.9325,85277.533,532.2611551598682
35:28.2,18.2,1,1,1,169.2,74.05,30.6,5.4,0.1,-1.3,0.012,0.3,0.77,0.77,8497.12,51.17,11.2578,6.38281,4.10992,141.61866666666668,1162.5849999999998,2.970297029702973,3.89,87.96,9.378699270154684,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,25.200000000000003,22.720050367010934,13.578282908471895,1437712.7040000001,86089.41924999998,391.40348489415965
35:28.4,18.2,1,1,1,169.275,74.175,30.2,5.4,0.1,1.4,0.012,0.319,0.78,0.78,8497.12,51.17,11.2578,6.38281,4.10992,141.61866666666668,1164.5475,2.9556650246305445,3.9,93.36,9.66229786334493,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.799999999999997,22.758402916583876,13.578282908471895,1438349.9880000001,86380.31081249999,394.00510419493935
35:28.7,18.2,1,1,1,168.7,75.025,29.85,5.4,0.1,1.4,0.012,0.319,0.79,0.79,8526.86,51.17,11.2578,6.38281,4.10992,142.11433333333335,1177.8925,2.2058823529411784,3.97,92.24,9.604165762834375,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.450000000000003,23.019200253679884,13.578282908471895,1438481.282,88371.38481250001,533.9776912634461
35:28.9,18.2,1,1,1,170.2,75.4,30.2,5.4,0.0,1.4,0.012,0.319,0.8,0.8,8526.86,51.4,11.2578,6.38281,4.10992,142.11433333333335,1183.78,3.0150753768844245,3.9,92.5,9.617692030835672,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.799999999999997,23.030738851542047,13.578282908471895,1451271.572,89257.012,392.62023644762127
35:29.1,18.2,1,1,1,170.4,75.475,29.425,5.4,0.0,1.7,0.019,0.319,0.81,0.81,8526.86,51.4,11.2578,6.38281,4.10992,142.11433333333335,1184.9574999999998,2.898550724637684,3.69,95.02,9.747820269167873,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.025,23.053647411407635,13.578282908471895,1452976.9440000001,89434.66731249998,408.81019646048173
35:29.4,18.2,1,1,1,169.15,75.3,29.85,5.375,0.0,1.7,0.019,0.3,0.82,0.82,8550.72,51.24,11.2578,6.38281,4.10992,142.512,1182.2099999999998,2.150537634,3.51,98.58,9.92874614440313,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.475,23.072013601248756,13.578282908471895,1446354.288,89020.41299999999,549.7273944812097
35:29.6,18.2,1,1,1,168.525,74.875,30.1,5.375,0.0,1.7,0.019,0.3,0.83,0.83,8550.72,51.24,11.2578,6.38281,4.10992,142.512,1175.5375,3.04568527918782,3.24,96.42,9.81936861514018,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.725,22.941793072954855,13.578282908471895,1441010.088,88018.37031249999,385.96801910716664
35:29.8,18.2,1,1,1,167.75,74.4,29.85,5.425,-0.5,1.7,0.019,0.3,0.84,0.84,8554.11,51.18,11.2578,6.38281,4.10992,142.5685,1168.08,3.061224489795921,2.89,96.82,9.839715443040006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.425,22.822977279738623,13.578282908471895,1434951.9525000001,86905.152,381.57267535292567
35:30.0,18.2,1,1,1,168.175,74.5,29.85,5.4,-0.5,-0.8,0.019,0.319,0.85,0.85,8554.11,51.18,11.2578,6.38281,4.10992,142.5685,1169.65,3.04568527918782,2.49,93.34,9.66126285741155,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.450000000000003,22.85365332446946,13.578282908471895,1438587.4492500003,87138.925,384.03495724185535
35:30.3,18.2,1,1,1,167.425,75.05,29.675,5.4,-0.5,-0.8,0.019,0.319,0.86,0.86,8647.54,44.14,11.2578,6.38281,4.10992,144.1256666666667,1178.285,2.054794520547947,2.23,92.7,9.628083921528727,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,24.275,26.694267632662722,13.578282908471895,1447814.3845000002,88430.28925,573.4317542632124
35:30.5,18.2,1,1,1,167.675,75.475,28.95,5.35,-0.1,-0.8,0.019,0.319,0.87,0.87,8647.54,44.14,11.2578,6.38281,4.10992,144.1256666666667,1184.9574999999998,3.04568527918782,1.79,93.56,9.672641831474998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.6,26.845434371421963,13.578282908471895,1449976.2695000002,89434.66731249998,389.06091809166475
35:30.6,18.2,1,1,1,168.025,75.65,29.1,5.4,-0.1,1.3,0.006,0.319,0.88,0.88,8647.54,44.14,11.2578,6.38281,4.10992,144.1256666666667,1187.705,3.061224489795921,1.65,94.88,9.740636529508736,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.700000000000003,26.907679499146365,13.578282908471895,1453002.9085000001,89849.88325,387.98350659205414
35:31.0,18.2,1,1,1,168.375,75.55,28.95,5.375,-0.1,1.3,0.006,0.319,0.89,0.89,8526.6,44.09,11.2578,6.38281,4.10992,142.11,1186.135,1.9047619047619064,1.51,95.94,9.794896630388704,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.575,26.902585010147764,13.578282908471895,1435666.2750000001,89612.49925,622.7205480717117
35:31.1,18.2,1,1,1,168.3,75.9,28.475,5.375,-0.1,1.3,0.006,0.319,0.9,0.9,8526.6,44.09,11.2578,6.38281,4.10992,142.11,1191.63,3.797468354430383,1.53,92.92,9.639502061828711,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.1,27.027216443020723,13.578282908471895,1435026.7800000003,90444.71700000002,313.79581736710117
35:31.4,18.2,1,1,1,168.55,77.0,28.45,5.375,-0.4,1.3,0.019,0.319,0.91,0.91,8573.94,43.96,11.2578,6.38281,4.10992,142.899,1208.9,2.41935483870968,1.55,86.16,9.282241108697834,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.075,27.49999937443132,13.578282908471895,1445137.5870000003,93085.3,499.6784601329026
35:31.6,18.2,1,1,1,170.3,77.725,28.65,5.375,-0.4,-0.8,0.019,0.319,0.92,0.92,8573.94,43.96,11.2578,6.38281,4.10992,142.899,1220.2824999999998,2.1978021978022,1.6,80.98,8.998888820293315,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.275,27.758927939969787,13.578282908471895,1460141.982,94846.45731249997,555.2282848711296
35:31.8,18.2,1,1,1,169.575,78.025,28.075,5.4,-0.4,-0.8,0.019,0.319,0.93,0.93,8619.65,51.41,11.2578,6.38281,4.10992,143.66083333333333,1224.9925,2.926829268292685,1.7,76.72,8.758995376183275,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,22.674999999999997,23.827902668198746,13.578282908471895,1461677.14875,95580.0398125,418.53896116585463
35:32.1,18.2,1,1,1,168.85,78.45,27.575,5.4,-0.7,-0.8,0.019,0.319,0.94,0.94,8619.65,51.41,11.2578,6.38281,4.10992,143.66083333333333,1231.665,2.5423728813559063,1.77,72.02,8.486459803710849,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,22.174999999999997,23.957692589813412,13.578282908471895,1455427.9024999999,96624.11925,484.4547094478192
35:32.4,18.2,1,1,1,169.775,79.5,27.5,5.375,-0.7,1.0,0.012,0.319,0.95,0.95,8539.63,51.36,11.2578,6.38281,4.10992,142.32716666666664,1248.15,2.027027027027029,1.74,70.4,8.390470785361213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,22.125,24.301985508138916,13.578282908471895,1449815.68325,99227.925,615.753696228176
35:32.6,18.2,1,1,1,170.9,81.525,26.45,5.4,-0.7,1.0,0.012,0.319,0.96,0.96,8539.63,51.36,11.2578,6.38281,4.10992,142.32716666666664,1279.9425,2.739726027397263,1.65,68.32,8.26559132790873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,21.049999999999997,24.920998346553773,13.578282908471895,1459422.767,104347.31231250001,467.1788419797223
35:32.8,18.2,1,1,1,171.65,83.9,26.0,5.4,-0.7,1.0,0.012,0.319,0.97,0.97,8572.12,51.45,11.2578,6.38281,4.10992,142.86866666666668,1317.23,2.985074626865674,1.55,66.16,8.133879763065101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20.6,25.602137500444364,13.578282908471895,1471404.3980000003,110515.59700000001,441.2719021739124
35:33.1,18.2,1,1,1,171.975,87.375,25.425,5.425,0.1,1.7,0.019,4.106,0.98,0.98,8572.12,51.45,11.4243,7.28974,4.10992,142.86866666666668,1371.7875,1.7804154302670638,1.59,56.2,7.496665925596525,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20.0,26.662535924926413,14.16143997494605,1474190.337,119859.93281249999,770.4868797432018
35:33.4,18.2,1,1,1,172.1,88.85,25.275,5.4,0.1,1.7,0.019,4.106,0.99,0.99,8531.58,51.35,11.4243,7.28974,4.10992,142.193,1394.945,2.409638554216869,1.59,56.14,7.4926630779716765,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,19.875,27.165432771851357,14.16143997494605,1468284.9179999998,123940.86324999998,578.9019347556966
35:33.6,18.2,1,1,1,172.875,88.925,25.425,5.4,0.1,1.7,0.019,4.106,1.0,1.0,8531.58,51.35,11.4243,7.28974,4.10992,142.193,1396.1225,2.5210084033613467,1.54,54.16,7.359347797189639,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20.025,27.18836363800655,14.16143997494605,1474896.8925,124150.19331249999,553.7950386613009
35:33.9,18.2,1,1,1,173.475,90.175,24.95,5.4,0.8,1.0,0.012,8.662,1.01,1.01,8509.72,51.41,11.4243,7.28974,4.10992,141.82866666666666,1415.7475,1.9169329073482448,1.49,53.18,7.292461861401813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,19.549999999999997,27.538367486123956,14.16143997494605,1476223.677,127665.03081249999,738.547893890848
35:34.2,18.2,1,1,1,173.15,92.425,24.6,5.4,0.8,1.0,0.012,8.662,1.02,1.02,8509.72,51.41,11.4243,7.28974,4.10992,141.82866666666666,1451.0725,2.531645569620256,1.49,54.54,7.385120175054703,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,19.200000000000003,28.225490600554554,14.16143997494605,1473458.018,134115.3758125,573.1734110965019
35:34.4,18.2,1,1,1,172.3,92.05,25.075,5.4,0.8,1.0,0.012,8.662,1.03,1.03,8601.39,51.5,11.4243,7.28974,4.10992,143.35649999999998,1445.185,2.5423728813559348,1.48,53.52,7.315736463268753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,19.674999999999997,28.061844115303998,14.16143997494605,1482019.497,133029.27925,568.4392097472436
35:34.7,18.2,1,1,1,171.55,91.65,25.375,5.425,0.6,0.5,0.012,8.662,1.04,1.04,8601.39,51.5,11.4243,7.28974,4.10992,143.35649999999998,1438.905,2.4390243902439046,1.45,53.64,7.323933369440222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,19.95,27.939902370098984,14.16143997494605,1475568.4545,131875.64325,589.9508081201681
35:35.0,18.2,1,1,1,173.575,94.075,24.7,5.4,0.6,0.5,0.012,13.219,1.05,1.05,8562.73,44.07,11.4243,7.28974,4.10992,142.71216666666666,1476.9775,1.685393258426968,1.43,53.74,7.330757123244502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,19.299999999999997,33.514351406527084,14.16143997494605,1486275.8597499998,138946.6583125,876.3394633719175
35:35.2,18.2,1,1,1,174.65,95.425,24.375,5.4,0.6,0.5,0.012,13.219,1.06,1.06,8572.35,44.06,11.4243,7.28974,4.10992,142.8725,1498.1725,3.04568527918782,1.37,53.46,7.311634564172365,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,18.975,34.00300649108019,14.16143997494605,1497160.9275000002,142963.11081249997,491.89980932622876
35:35.5,18.2,1,1,1,173.475,95.25,25.6,5.425,1.9,-0.1,0.019,13.219,1.07,1.07,8572.35,44.06,11.4243,7.28974,4.10992,142.8725,1495.425,2.469135802469138,1.29,53.44,7.310266752998826,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,20.175,33.94064834451547,14.16143997494605,1487088.41625,142439.23124999998,605.6468797130132
35:35.7,18.2,1,1,1,172.5,93.925,26.35,5.45,1.9,-0.1,0.019,7.8,1.08,1.08,8485.85,43.97,11.4243,7.28974,4.10992,141.43083333333334,1474.6225,2.027027027027029,1.8,55.68,7.461903242471052,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20.900000000000002,33.53701311037041,14.16143997494605,1463809.125,138503.9183125,727.4800744431625
35:36.0,18.2,1,1,1,171.575,92.325,26.2,5.4,1.9,-0.1,0.019,7.8,1.09,1.09,8485.85,43.97,11.4243,7.28974,4.10992,141.43083333333334,1449.5025,2.4390243902439046,1.95,51.68,7.188880302244572,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20.799999999999997,32.96571451067286,14.16143997494605,1455959.7137499999,133825.31831250002,594.2957813387291
35:36.2,18.2,1,1,1,171.4,91.35,25.875,5.4,1.1,-0.1,0.006,7.8,1.1,1.1,8586.74,43.98,11.4243,7.28974,4.10992,143.11233333333334,1434.195,2.5751072961373414,1.92,50.2,7.085195833567341,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,20.475,32.610162969300525,14.16143997494605,1471767.236,131013.71324999999,556.9455087194935
35:36.5,18.2,1,1,1,172.05,92.175,26.85,5.375,1.1,1.5,0.006,26.644,1.11,1.11,8586.74,43.98,11.4243,7.28974,4.10992,143.11233333333334,1447.1474999999998,2.1739130434782625,1.82,48.14,6.938299503480662,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,21.475,32.90467183027122,14.16143997494605,1477348.617,133390.82081249997,665.6875437837292
35:36.7,18.2,1,1,1,172.125,94.0,26.325,5.4,1.1,1.5,0.006,26.644,1.12,1.12,8601.63,43.95,11.4243,7.28974,4.10992,143.36049999999997,1475.8,2.5210084033613467,1.77,46.66,6.830812543175226,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,20.924999999999997,33.57906635770042,14.16143997494605,1480555.56375,138725.19999999998,585.4004344578271
35:36.9,18.2,1,1,1,171.925,93.65,26.5,5.425,1.1,1.5,0.019,26.644,1.13,1.13,8601.63,43.95,11.4243,7.28974,4.10992,143.36049999999997,1470.305,2.9556650246304788,1.65,41.76,6.4621977685614045,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,21.075,33.45403791913452,14.16143997494605,1478835.2377499999,137694.06325,497.45302336173773
35:37.2,18.2,1,1,1,171.3,93.925,26.35,5.425,1.1,1.8,0.019,40.313,1.14,1.14,8553.7,43.98,11.4243,7.28974,4.10992,142.56166666666667,1474.6225,2.1818181818181834,1.57,39.82,6.3103090257134005,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,20.925,33.52938759596663,14.16143997494605,1465248.8100000003,138503.9183125,675.8683360603454
35:37.5,18.2,1,1,1,171.3,94.325,26.35,5.4,1.1,1.8,0.019,40.313,1.15,1.15,8553.7,43.98,11.4243,7.28974,4.10992,142.56166666666667,1480.9025,2.2304832713754665,1.52,39.22,6.26258732474047,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,20.950000000000003,33.67217977098273,14.16143997494605,1465248.8100000003,139686.1283125,663.9376565012834
35:37.7,18.2,1,1,1,171.275,94.875,26.575,5.4,-0.5,1.8,0.019,40.313,1.16,1.16,8514.13,43.98,11.4243,7.28974,4.10992,141.90216666666666,1489.5375,2.9556650246305445,1.34,37.96,6.161168720299745,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,21.174999999999997,33.86851901162986,14.16143997494605,1458257.6157499999,141319.8703125,503.96001699352706
35:38.0,18.2,1,1,1,172.4,95.575,27.025,5.425,-0.5,1.8,0.012,37.05,1.17,1.17,8514.13,51.3,11.3944,7.26044,4.10992,141.90216666666666,1500.5275,1.9480519480519496,1.24,39.34,6.272160712226689,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,21.599999999999998,29.250048162767094,14.122244253658836,1467836.0119999999,143412.9158125,770.2703879278669
35:38.2,18.2,1,1,1,171.3,95.45,27.275,5.4,-0.5,1.8,0.012,37.05,1.18,1.18,8532.51,51.3,11.3944,7.26044,4.10992,142.20850000000002,1498.565,3.0150753768844245,1.23,37.62,6.133514490078261,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,21.875,29.211792802889033,14.122244253658836,1461618.9630000002,143038.02925000002,497.02389348707493
35:38.4,18.2,1,1,1,170.425,93.9,27.85,5.425,-0.5,1.8,0.012,37.05,1.19,1.19,8532.51,51.36,11.3944,7.26044,4.10992,142.20850000000002,1474.23,2.510460251046028,1.24,38.82,6.230569797378085,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,22.425,28.703854581311244,14.122244253658836,1454153.0167500002,138430.19700000001,587.2347160848374
35:38.6,18.2,1,1,1,169.725,93.1,27.875,5.4,0.9,1.8,0.019,37.05,1.2,1.2,8532.51,51.36,11.3944,7.26044,4.10992,142.20850000000002,1461.6699999999998,3.07692307692308,1.0,41.52,6.443601477434805,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,22.475,28.459306299468334,14.122244253658836,1448180.25975,136081.47699999998,475.04259561115583
35:38.9,18.2,1,1,1,170.775,95.075,26.825,5.4,0.9,1.5,0.019,38.981,1.21,1.21,8631.87,51.36,11.3944,7.26044,4.10992,143.86450000000002,1492.6775,2.033898305084748,0.75,42.58,6.52533524043018,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,21.424999999999997,29.063034870268016,14.122244253658836,1474107.5992500002,141916.31331250002,733.8994099994559
35:39.2,18.2,1,1,1,170.825,95.15,27.95,5.4,0.9,1.5,0.019,38.981,1.22,1.22,8573.71,51.36,11.3944,7.26044,4.10992,142.89516666666665,1493.855,2.3076923076923097,0.65,39.92,6.318227599572526,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,22.549999999999997,29.08596127169079,14.122244253658836,1464604.0107499997,142140.30325,647.3368861540154
